Dataset	Random-mean	P-value
0	0.1125777	8.399412829970543e-07
1	0.1140869	1.435298482789181e-06
2	0.1119657	6.739848787967788e-07
3	0.1164564	3.2618802636786455e-06
4	0.1091888	2.431915527681072e-07
5	0.116056	2.844334215132603e-06
6	0.1156852	2.5038903623471847e-06
7	0.117226	4.235827748351676e-06
8	0.1081864	1.6694225700954844e-07
9	0.1101527	3.477522803788129e-07
10	0.1116648	6.044856908922135e-07
11	0.115823	2.625557809860114e-06
12	0.1163254	3.1191724883916387e-06
13	0.1145184	1.6698253745335145e-06
14	0.1119911	6.801927495220823e-07
15	0.1128187	9.155856447892561e-07
16	0.1159253	2.719541084459575e-06
17	0.118629	6.774042789323466e-06
18	0.1133007	1.0870925920505678e-06
19	0.1087649	2.0753303086341974e-07
20	0.1101531	3.478036038691298e-07
21	0.118684	6.898644796284665e-06
22	0.1162735	3.064311711855678e-06
23	0.1110741	4.876418585969171e-07
24	0.1121715	7.259006397533092e-07
25	0.1166132	3.4409589831261267e-06
26	0.109217	2.4576355672913277e-07
27	0.1114091	5.509173739242862e-07
28	0.1192133	8.215662477560116e-06
29	0.113789	1.2922782399317484e-06
30	0.1120072	6.841562333634324e-07
31	0.1179771	5.452257691224483e-06
32	0.1093235	2.55716777846379e-07
33	0.1128636	9.303876554712177e-07
34	0.1148833	1.8966020772924623e-06
35	0.1096866	2.9267273211339436e-07
36	0.1095424	2.774155045429779e-07
37	0.1138084	1.3011575670627656e-06
38	0.1098659	3.1277983575926277e-07
39	0.1164698	3.276826925902669e-06
40	0.1151607	2.0885678279105207e-06
41	0.1078691	1.4806616375492074e-07
42	0.1153993	2.2685372993335974e-06
43	0.1150411	2.003611884221112e-06
44	0.1138887	1.3385406294882737e-06
45	0.1149814	1.9624603964409876e-06
46	0.1140372	1.4104207453091997e-06
47	0.1155767	2.4119303167715877e-06
48	0.115191	2.110635715472692e-06
49	0.1136579	1.2337881692023711e-06
50	0.1117968	6.340758849585503e-07
51	0.1133115	1.091270115103957e-06
52	0.1122235	7.396177127818162e-07
53	0.1188457	7.2778374267877026e-06
54	0.1158116	2.61528031154342e-06
55	0.1099338	3.2073821074580326e-07
56	0.1170318	3.966553252595346e-06
57	0.1115389	5.775094555038608e-07
58	0.1162478	3.0374904007572276e-06
59	0.1169806	3.89834839225322e-06
60	0.115089	2.037229427279991e-06
61	0.1139886	1.386496058742732e-06
62	0.1139852	1.3848370446949067e-06
63	0.1161292	2.916614534534343e-06
64	0.115782	2.588775360215497e-06
65	0.1113555	5.402852420512922e-07
66	0.1115979	5.900030546803969e-07
67	0.1122974	7.59543413569935e-07
68	0.1107159	4.2777023241427335e-07
69	0.1087337	2.051188253835489e-07
70	0.1150233	1.9912560689950005e-06
71	0.1101432	3.4653549995809623e-07
72	0.1166278	3.458106415043255e-06
73	0.1141118	1.4479209606289336e-06
74	0.1197283	9.726316660709207e-06
75	0.1184796	6.4463809480822305e-06
76	0.1184267	6.334049828278607e-06
77	0.1132961	1.0853179673991154e-06
78	0.1122976	7.595980369338434e-07
79	0.1141834	1.4848162241776323e-06
80	0.11418	1.4830438978810395e-06
81	0.1132204	1.0565123248110666e-06
82	0.1132171	1.0552735313221562e-06
83	0.1165885	3.412135306792871e-06
84	0.1142267	1.5075667101165813e-06
85	0.114312	1.5533718390675166e-06
86	0.1138554	1.3229140166555695e-06
87	0.1152128	2.1266516824038024e-06
88	0.113496	1.1650752437399501e-06
89	0.1135565	1.1903088467616581e-06
90	0.1123737	7.806600150904049e-07
91	0.1084798	1.8645903274917044e-07
92	0.1118108	6.372951359126547e-07
93	0.111441	5.573408090139102e-07
94	0.1125107	8.200075082733714e-07
95	0.1119437	6.686522628402962e-07
96	0.1127412	8.905698612217241e-07
97	0.1139712	1.378025959866819e-06
98	0.1141096	1.4468014245817932e-06
99	0.1112213	5.145282123380436e-07
100	0.1142326	1.5106925598964357e-06
101	0.1143616	1.5806203558429142e-06
102	0.111774	6.288667198231699e-07
103	0.1131925	1.0460829670571419e-06
104	0.1163136	3.1066169468208883e-06
105	0.1102783	3.642333916657109e-07
106	0.1157139	2.528774196915881e-06
107	0.1157422	2.553544227400101e-06
108	0.1126968	8.765369806730638e-07
109	0.1099509	3.2277315415006695e-07
110	0.1105462	4.019512763751265e-07
111	0.1128065	9.116031673944581e-07
112	0.1173525	4.420587299994968e-06
113	0.1159073	2.7027729985368964e-06
114	0.1103229	3.7026568878810235e-07
115	0.1137382	1.2693032649413308e-06
116	0.1172766	4.308823234513863e-06
117	0.1116324	5.974292770662923e-07
118	0.1102503	3.6049502201313767e-07
119	0.1122201	7.387132274752751e-07
120	0.1099973	3.283580497628481e-07
121	0.1110704	4.86983869293403e-07
122	0.1112693	5.236014107824742e-07
123	0.1127234	8.849182074006968e-07
124	0.1146286	1.7354023553573824e-06
125	0.1129048	9.44172983112133e-07
126	0.118254	5.980255383493212e-06
127	0.1119095	6.604433416695882e-07
128	0.1174008	4.493154531574278e-06
129	0.1092343	2.473544390668452e-07
130	0.1166413	3.474035014894773e-06
131	0.1142067	1.4970169421599233e-06
132	0.1098339	3.090958170137024e-07
133	0.109036	2.2970243211440287e-07
134	0.1111038	4.929548009082911e-07
135	0.113991	1.3876682813613433e-06
136	0.1142075	1.497437562719319e-06
137	0.1109731	4.6998551490371895e-07
138	0.1118009	6.350170345011657e-07
139	0.1147537	1.8128546604679185e-06
140	0.1123902	7.853005291025313e-07
141	0.1165676	3.387927531739004e-06
142	0.1107588	4.345471312432423e-07
143	0.1171929	4.188722255428884e-06
144	0.1090421	2.302267621561406e-07
145	0.1130554	9.96260610573633e-07
