Dataset	Random-mean	P-value
0	0.0976324	3.3471475013820414e-09
1	0.1000105	9.105130746963955e-09
2	0.1038519	4.352926089013867e-08
3	0.0984712	4.777263281006492e-09
4	0.1031418	3.27557778861069e-08
5	0.0984248	4.684538200788965e-09
6	0.1053127	7.758744777250845e-08
7	0.1000932	9.423431910085209e-09
8	0.0992947	6.7543725960167805e-09
9	0.1052197	7.480547535139702e-08
10	0.1035781	3.901925098142425e-08
11	0.1022303	2.266518640044904e-08
12	0.1019482	2.0208900470817484e-08
13	0.1001351	9.58881368479904e-09
14	0.101744	1.859466279862841e-08
15	0.1017616	1.8728697260002316e-08
16	0.0999499	8.878568763297369e-09
17	0.0981945	4.2496888338522186e-09
18	0.1004317	1.0843159016415116e-08
19	0.0961465	1.769136209020011e-09
20	0.1053692	7.932636372324861e-08
21	0.101516	1.6940513821051346e-08
22	0.1050745	7.065469909562668e-08
23	0.1016459	1.786451369807689e-08
24	0.1033626	3.5792366568003815e-08
25	0.1018588	1.948605026507132e-08
26	0.1000477	9.246989905245369e-09
27	0.1058756	9.669854677940192e-08
28	0.1003304	1.0397752419618268e-08
29	0.1033718	3.592465989442356e-08
30	0.1023877	2.4159566539283094e-08
31	0.104457	5.5367228735356334e-08
32	0.1038311	4.316956507372374e-08
33	0.0992538	6.639646481401731e-09
34	0.10582130000000001	9.467205092995398e-08
35	0.1014204	1.629039910270995e-08
36	0.1023152	2.345969438132303e-08
37	0.1067639	1.3648512645488518e-07
38	0.1028121	2.8682869721985553e-08
39	0.0987029	5.267758003692945e-09
40	0.0996073	7.697431666791276e-09
41	0.1009647	1.3510887226289424e-08
42	0.1046564	5.991364491290077e-08
43	0.1093797	3.6890922134578364e-07
44	0.1071523	1.585058878538919e-07
45	0.1054937	8.329277021882452e-08
46	0.1003597	1.0524715331033517e-08
47	0.1060575	1.0379860045263876e-07
48	0.1035748	3.8967767682370626e-08
49	0.1024084	2.436309402954959e-08
50	0.100771	1.2474686913741967e-08
51	0.1014389	1.6414279676280863e-08
52	0.1044747	5.5756840401034766e-08
53	0.0991164	6.2679819886559586e-09
54	0.1037786	4.2274484121296654e-08
55	0.0973498	2.9670528705620425e-09
56	0.0997933	8.318249140980596e-09
57	0.1014534	1.651201620741938e-08
58	0.1042381	5.076218912301258e-08
59	0.1009914	1.3660138843502903e-08
60	0.1015844	1.742109491475797e-08
61	0.1012871	1.5424319822792987e-08
62	0.103541	3.844424293879762e-08
63	0.0986363	5.121948599671474e-09
64	0.1027547	2.802605855397708e-08
65	0.1028234	2.8813925368152016e-08
66	0.1027525	2.8001178052292166e-08
67	0.1034264	3.671963435001285e-08
68	0.100656	1.1896572388584851e-08
