Dataset	Random-mean	P-value
0	0.10303388	9.301536771052334e-10
1	0.10325062	1.1694648239067812e-09
2	0.10351963	1.5513042696993058e-09
3	0.10301849	9.151139406597233e-10
4	0.10483877999999999	6.040843628632663e-09
5	0.10336333	1.316724750465763e-09
6	0.10223675	3.9676961746662737e-10
7	0.10336169	1.3144573761123228e-09
8	0.10246032	5.046613586878787e-10
9	0.10264612	6.157564890125305e-10
10	0.10467996	5.140650651371671e-09
11	0.10349485	1.5115624194588888e-09
12	0.10331345	1.2494444984415838e-09
13	0.10255962	5.613409425914879e-10
14	0.10354576	1.5943172785348917e-09
15	0.10331467	1.2510492571675652e-09
16	0.10114918	1.2101292910071594e-10
17	0.10445528	4.087028007768804e-09
18	0.10387411	2.2449299367672675e-09
19	0.10236268	4.544057051315022e-10
20	0.10352462	1.5594298110010464e-09
21	0.10301203	9.088720706519669e-10
22	0.10375996	1.9937225657590455e-09
23	0.10212561	3.518935676012828e-10
24	0.10191997	2.8158942396259663e-10
25	0.10297412	8.730726271460486e-10
26	0.10209502	3.4044028991425747e-10
27	0.10131536	1.453577081549946e-10
28	0.10234517	4.4592655944251636e-10
29	0.10271504	6.627772596157108e-10
30	0.10368929	1.8521964101226738e-09
31	0.10133726	1.4890433664039645e-10
32	0.10274795	6.864521392791111e-10
33	0.10268131	6.39341858630319e-10
34	0.1036022	1.6912399807284425e-09
35	0.10114786	1.2083654106969377e-10
36	0.10393421	2.389356463834413e-09
37	0.10131629	1.455066208748035e-10
38	0.10406746	2.7426944770829706e-09
39	0.10321973	1.1320008864993033e-09
40	0.10277262	7.047399364788363e-10
41	0.10345897	1.4557766506036862e-09
42	0.10265491	6.215667753139744e-10
43	0.10275429999999999	6.911145087406031e-10
44	0.10397425	2.4905733019313967e-09
45	0.10297371	8.726930936398907e-10
46	0.10433267	3.604269875817907e-09
47	0.10088217	9.0015685801778e-11
48	0.10511775	8.008025019909679e-09
49	0.10192625	2.835169132628572e-10
50	0.10164294	2.08214407423578e-10
51	0.10321583	1.1273551423324967e-09
52	0.10106818	1.106432261559019e-10
53	0.10461674	4.8199835207324665e-09
54	0.10428297	3.4248576390828853e-09
55	0.10161447	2.0183260561516053e-10
56	0.10392865	2.3756229945686806e-09
57	0.10230803	4.284510799072212e-10
58	0.10310656	1.0045090068913651e-09
59	0.1029889	8.868626769131548e-10
60	0.10222381	3.9126951462011435e-10
61	0.10270861	6.582458291799261e-10
62	0.10220099	3.8175127505212245e-10
63	0.10291661	8.213825462441831e-10
64	0.10306066	9.569025035595747e-10
65	0.10484375	6.071362499526925e-09
66	0.10377172999999999	2.018298167880486e-09
67	0.10156923	1.9208382180178552e-10
68	0.10169691	2.2085938612638213e-10
69	0.10100832	1.0354472112098743e-10
70	0.10432822	3.58783885421238e-09
71	0.1008757	8.937064432936306e-11
72	0.10259198	5.811234693536935e-10
73	0.102322	4.34944273204425e-10
74	0.10301572	9.124323556100772e-10
75	0.10316276	1.0659600989796514e-09
76	0.1027684	7.015782198842555e-10
77	0.10624585	2.453975151123162e-08
78	0.10159271	1.9708449974289067e-10
79	0.10205593	3.263345521930104e-10
80	0.10358658999999999	1.6638718494742187e-09
81	0.10362469	1.7314454045320023e-09
82	0.10197128	2.9772133176935025e-10
83	0.10324625	1.1640921157040081e-09
84	0.10292874	8.320296959825251e-10
85	0.10290028	8.072590674134627e-10
86	0.10218214	3.740602092113177e-10
87	0.10238852	4.672076196846588e-10
88	0.10316049	1.0634082524939829e-09
89	0.10560702	1.3067190517232713e-08
90	0.10187643	2.685743758272227e-10
91	0.10156448	1.9108741058700598e-10
92	0.1032594	1.1803328083041016e-09
93	0.10452375	4.3835065427384515e-09
94	0.10316801	1.0718849069294466e-09
95	0.10271939	6.658601397132649e-10
96	0.10311271	1.011061064154655e-09
97	0.10220281	3.82502004781021e-10
98	0.10269366	6.478269267562801e-10
99	0.10387024	2.2359280115543094e-09
100	0.1048689	6.2281200965274815e-09
101	0.10425692	3.3343332449936012e-09
102	0.1005392	6.139767804382242e-11
103	0.1039995	2.5565432276534156e-09
104	0.10329075	1.2199499275623157e-09
105	0.10380488	2.089116501354352e-09
106	0.1000438	3.5154041959167156e-11
107	0.10351975	1.55149918702189e-09
108	0.10408294	2.7869121901310216e-09
109	0.10282796	7.475144414661073e-10
110	0.10093492	9.544786631888256e-11
111	0.10150565	1.7915858489157778e-10
112	0.10419819	3.1387307110029255e-09
113	0.10218201	3.7400769772138865e-10
114	0.10272761	6.717240716935223e-10
115	0.10114149	1.1998887159649384e-10
116	0.1020756	3.3335947076859083e-10
117	0.10384279	2.1730815287504425e-09
118	0.10289777	8.051093888037078e-10
119	0.1022384	3.974763626103741e-10
120	0.10342835	1.4097646517008832e-09
121	0.10407337	2.7594945900396694e-09
122	0.1018099	2.4981720505464126e-10
123	0.10093873	9.58524339740329e-11
124	0.10463084	4.889765886242248e-09
125	0.10260143	5.870281028969545e-10
126	0.10292757	8.309968700128333e-10
127	0.1052639	9.275210730265415e-09
128	0.10338658	1.3492832170629885e-09
129	0.10308494	9.818034885698596e-10
130	0.10324376	1.1610415794840421e-09
131	0.10364041	1.7601011311517769e-09
132	0.1005481	6.201252526012128e-11
133	0.10263216	6.066378305276038e-10
134	0.10381774	2.117237962082115e-09
135	0.10247734	5.139616959611911e-10
136	0.10459904	4.733758930355866e-09
137	0.10453577	4.437676245783489e-09
138	0.10342489	1.4046556499416145e-09
139	0.10142938	1.647745175929218e-10
140	0.10536909	1.0306159210421039e-08
141	0.10364045	1.7601746343145282e-09
142	0.10307767	9.742818298089764e-10
143	0.10356368	1.6244871854473653e-09
144	0.10250848	5.314138560620449e-10
145	0.10306576	9.620811631199446e-10
146	0.10308797	9.84955114466441e-10
147	0.10121993	1.30845572828284e-10
148	0.10212763	3.5266301962684157e-10
149	0.10094259	9.626402535338755e-11
150	0.10108692	1.1296200079006897e-10
151	0.10097756	1.0007270822018249e-10
152	0.10236795	4.5698843529017527e-10
153	0.1027258	6.704285431024714e-10
154	0.10264332	6.139168440725978e-10
155	0.10069287	7.290469390944508e-11
156	0.10130282	1.4336431382933626e-10
157	0.10216839999999999	3.6854989386482275e-10
158	0.10038707	5.176712180148464e-11
159	0.10245908	5.039902526793961e-10
160	0.10306959	9.659882454415273e-10
161	0.10226605	4.0950471099889165e-10
162	0.10374045999999999	1.9536488193422614e-09
163	0.1021637	3.666833016434982e-10
164	0.10380928	2.0986968372079376e-09
165	0.10323974	1.1561331051550805e-09
166	0.10415104	2.9898457513323397e-09
167	0.10330674	1.2406542326598827e-09
168	0.10416855	3.044313847620825e-09
169	0.10376394	2.0019998557385004e-09
170	0.10311001	1.008179420960525e-09
171	0.10406267	2.7291514673209526e-09
172	0.10315917	1.0619271071494471e-09
173	0.10446682	4.135587410667726e-09
174	0.10257426	5.702077581691284e-10
175	0.10337367	1.3311085676577535e-09
176	0.1035275	1.5641384185858189e-09
177	0.10152569	1.8313772625697598e-10
178	0.1011948	1.2726655081666875e-10
179	0.10372686	1.926166921906818e-09
180	0.10245008	4.991454295131752e-10
181	0.10353215	1.571770202528155e-09
182	0.10264912	6.177335228672211e-10
183	0.10269078	6.45838425353342e-10
184	0.10343436	1.4186821684952588e-09
185	0.10314395	1.0449941032829088e-09
186	0.10423813999999999	3.270525765336829e-09
187	0.10355835	1.6154558357907552e-09
188	0.10334913	1.2972187002641982e-09
189	0.10369911	1.8712583338703295e-09
190	0.10294688	8.482044785305913e-10
191	0.10305775	9.539598469354224e-10
192	0.10320898	1.1192403960395379e-09
193	0.10317567	1.0805872896862337e-09
194	0.10378092	2.0376922958325637e-09
195	0.10403253999999999	2.645448660147646e-09
196	0.1033017	1.2340914977961486e-09
197	0.10327742	1.2029483735927662e-09
198	0.10318532	1.0916488600088257e-09
199	0.10485718	6.154585304512003e-09
200	0.10223365	3.9544511866587435e-10
201	0.10321311	1.1241260737181984e-09
202	0.10118672	1.2613631486982885e-10
203	0.10268691	6.431757782131843e-10
204	0.10194252	2.885708863541372e-10
205	0.10323655	1.152252515414724e-09
206	0.10316033	1.063228612193685e-09
207	0.10070308	7.374006472224583e-11
208	0.10347918	1.4869465210208157e-09
209	0.10331475	1.2511545576171565e-09
210	0.10101086	1.0383664400827908e-10
211	0.10383149	2.1477147104201907e-09
212	0.10253426	5.462997315785995e-10
213	0.10301911	9.157152058692597e-10
214	0.10431002	3.5213956496170225e-09
215	0.10451435	4.341594405231583e-09
216	0.10171738	2.2584965954770267e-10
217	0.10519337	8.641016444359898e-09
218	0.10397767	2.4994103045375467e-09
219	0.10427697	3.403797161250642e-09
220	0.10373417	1.9408911507595717e-09
221	0.10363892	1.7573652741302548e-09
222	0.10284275	7.593698256062283e-10
223	0.10451075	4.3256467432167766e-09
224	0.1040318	2.6434247718438752e-09
225	0.10152051	1.8210096396905712e-10
226	0.1032915	1.220913453114351e-09
227	0.10101712	1.0455955666351838e-10
228	0.10367435	1.823559273019493e-09
229	0.10156642	1.914937526212798e-10
230	0.10580008	1.582591215831864e-08
231	0.10214685	3.600671348111979e-10
232	0.10351111	1.5375261430493006e-09
233	0.10431703	3.5468437641742883e-09
234	0.10227327	4.127037890040715e-10
235	0.10407895	2.7754488419329124e-09
236	0.09919911	1.340306955069092e-11
237	0.10226508	4.0907677202774733e-10
238	0.10378496	2.046275618873506e-09
239	0.10437614	3.768689889087539e-09
240	0.10060995	6.645537734460292e-11
241	0.10378804	2.0528430610671963e-09
242	0.10364184	1.7627307332478588e-09
243	0.10217719	3.720658195868698e-10
244	0.10155163	1.884171679259051e-10
245	0.10519714	8.673818974349586e-09
246	0.10215547999999999	3.634409760822831e-10
247	0.10376649	2.0073207818056768e-09
248	0.10320655	1.116375480346886e-09
249	0.10172847	2.2859918948033947e-10
250	0.10520348	8.72925686981837e-09
251	0.10223865	3.9758355266378573e-10
252	0.10384785	2.1845351320705203e-09
