Dataset	Random-mean	P-value
0	0.1215013	1.5540360808290215e-167
1	0.1202104	1.3421819787165163e-165
2	0.1135334	2.1212601684807516e-155
3	0.1181778	1.5847309626599947e-162
4	0.112387	1.2840680273941853e-153
5	0.1134981	2.4061908110384702e-155
6	0.1129029	2.020874381073938e-154
7	0.1107152	5.290384919564172e-151
8	0.112268	1.968263426344057e-153
9	0.1198137	5.310841928867681e-165
10	0.1145536	5.602546797332775e-157
11	0.1148084	2.266420048999774e-157
12	0.1148897	1.698338566231938e-157
13	0.1147207	3.094372865068151e-157
14	0.1157158	9.10450944497848e-159
15	0.1136687	1.308812737514049e-155
16	0.1115932	2.227371873314999e-152
17	0.1108003	3.889704764147448e-151
18	0.1165828	4.272066573535302e-160
19	0.1176807	9.028659622682998e-162
20	0.113948	4.834579643791124e-156
21	0.1140785	3.037058854785247e-156
22	0.1166679	3.1659758381480144e-160
23	0.120511	4.7411984841435375e-166
24	0.1165633	4.5757618893563284e-160
25	0.1123421	1.5085716586483014e-153
26	0.1093216	8.277646701987964e-149
27	0.1124044	1.2063501264858366e-153
28	0.1139974	4.0542896632552955e-156
29	0.1058328	2.94853349199334e-143
30	0.1068872	6.067834327780412e-145
31	0.1109817	2.0200497830062053e-151
32	0.1150811	8.613499401477351e-158
33	0.1119606	5.938874395870626e-153
34	0.116928	1.2679035013134006e-160
35	0.1137214	1.084491385713738e-155
36	0.1171003	6.9195264278926755e-161
37	0.1159569	3.8838865657390027e-159
38	0.1170825	7.366105814983726e-161
39	0.1193121	3.0340651194145235e-164
40	0.1095544	3.5514459850947262e-149
41	0.115252	4.700327047914403e-158
42	0.1118791	7.961108779645809e-153
43	0.1174799	1.825379272191674e-161
44	0.1126844	4.4201007880864335e-154
45	0.1166428	3.458469833281512e-160
46	0.1094336	5.5087832795711835e-149
47	0.1181073	2.0277881914703803e-162
48	0.117971	3.266751179649004e-162
49	0.1125949	6.09187431711176e-154
50	0.114202	1.9565278570780438e-156
51	0.1126319	5.3351763718129834e-154
52	0.1091223	1.7093042481063714e-148
53	0.1157317	8.60684915356826e-159
54	0.1149781	1.2411261352960527e-157
55	0.115273	4.363334428518221e-158
56	0.116007	3.2541220603292566e-159
57	0.1134978	2.408769704225092e-155
58	0.1163117	1.1105112051306702e-159
59	0.1108067	3.800785699240996e-151
60	0.1193594	2.5738320196728854e-164
61	0.1165016	5.6865824734891094e-160
62	0.1164318	7.272139791811833e-160
