Dataset	Random-mean	P-value
0	0.0815633	6.293931293971246e-14
1	0.0836126	6.770153274252937e-15
2	0.077828	3.0722194232149847e-12
3	0.0799545	3.4551199922425443e-13
4	0.0823436	2.71429320921956e-14
5	0.0847889	1.8270339253501684e-15
6	0.0836832	6.2621347051348524e-15
7	0.0785966	1.4068382073601964e-12
8	0.080765	1.4729394081124847e-13
9	0.08245	2.4183592788472358e-14
10	0.0818801	4.478563257449381e-14
11	0.0831467	1.1305639135420404e-14
12	0.0849969	1.4460551573242382e-15
13	0.0823404	2.7237258232424645e-14
14	0.0847053	2.006709708582626e-15
15	0.0765162	1.1385153217563522e-11
16	0.0841554	3.709123681052181e-15
17	0.0786463	1.3370921725782102e-12
18	0.0783361	1.8352507594154563e-12
19	0.0799296	3.5462097122852787e-13
20	0.0806585	1.6485672913976656e-13
21	0.0782345	2.0351164152984024e-12
22	0.0813513	7.896300035913221e-14
23	0.0845622	2.355630497285265e-15
24	0.0825249	2.2293619016745233e-14
25	0.0770404	6.769235939295887e-12
26	0.0802379	2.567582793166665e-13
27	0.0818119	4.819617824046749e-14
28	0.0815265	6.547011057369568e-14
29	0.0805968	1.759593272222315e-13
30	0.0823368	2.7343761656508613e-14
31	0.0808888	1.2918586105231752e-13
32	0.0806007	1.7523623858720347e-13
33	0.0865156	2.5696937160345803e-16
34	0.0815436	6.428187569866704e-14
35	0.0829716	1.3696374665515934e-14
36	0.0830169	1.3033849287897697e-14
37	0.0801874	2.707338408487939e-13
38	0.0846838	2.055671884981784e-15
39	0.0866728	2.1445968499155711e-16
40	0.0798176	3.9860476529884326e-13
41	0.0805957	1.7616380629700132e-13
42	0.082266	2.952380991739628e-14
43	0.0837226	5.9951800435054515e-15
44	0.0776907	3.5285075207711923e-12
45	0.0868741	1.7003612207633457e-16
46	0.0835447	7.297042433208697e-15
47	0.0844609	2.638208663134492e-15
48	0.080433	2.091346944434132e-13
49	0.0869066	1.6377264510015197e-16
50	0.0832382	1.0225310005481554e-14
51	0.0818584	4.58441513281848e-14
52	0.0849515	1.52186976752992e-15
53	0.0835141	7.547530695221704e-15
54	0.0813832	7.631715157810397e-14
55	0.083049	1.2583622749603524e-14
56	0.0830136	1.3081025649439675e-14
57	0.0822615	2.966802559801576e-14
58	0.0840988	3.950160324385919e-15
59	0.0815556	6.346074765889231e-14
60	0.0809435	1.2190140181699157e-13
61	0.0810622	1.0745774810616392e-13
62	0.0818343	4.704866995411572e-14
63	0.0842474	3.3479561536599702e-15
64	0.0814466	7.131542869284966e-14
65	0.0822024	3.16277936006385e-14
66	0.0832074	1.0577072305875308e-14
67	0.080681	1.6098217875541258e-13
68	0.0776082	3.8340709599200925e-12
69	0.0839359	4.733582313364516e-15
70	0.0806372	1.6860923892951768e-13
71	0.0865033	2.6062704379078613e-16
72	0.0815312	6.514137860708292e-14
73	0.0798342	3.9176184279400867e-13
74	0.0814331	7.235263493911707e-14
75	0.0837936	5.542181161303444e-15
76	0.0822182	3.109169584304587e-14
77	0.081969	4.0695052976440505e-14
78	0.0868544	1.7394743530846667e-16
79	0.0823448	2.7107642921852077e-14
