Dataset	Random-mean	P-value
0	0.1017188	0.1810750382475972
1	0.0987739	0.1080539125332999
2	0.0990813	0.11436429902663924
3	0.0967852	0.0736333471314864
4	0.0983356	0.09953772353791551
5	0.0982538	0.09800941869437038
6	0.0983321	0.09947194359342502
7	0.1017599	0.1823058841662636
8	0.1021889	0.195526492687227
9	0.097622	0.08682885478188604
10	0.0999776	0.13443093180447957
11	0.101562	0.17643602518172957
12	0.0961974	0.06538460929040964
13	0.1020924	0.1924928842962915
14	0.1009164	0.15826814346031182
15	0.0995407	0.12433263172263234
16	0.1001341	0.13819896756468988
17	0.1010638	0.1622856597604095
18	0.100022	0.13549176561674442
19	0.1006845	0.15210093190408475
20	0.0964073	0.06823792099612024
21	0.0989605	0.11185065875574568
22	0.0969231	0.07568727617744676
23	0.1003766	0.14419806380020816
24	0.0949318	0.05019778341005143
25	0.0990655	0.11403301714224479
26	0.0998814	0.13215454784550956
27	0.0959065	0.061593895643834856
28	0.1015877	0.17719022929826547
29	0.1003208	0.14280023182564225
30	0.1022442	0.19728067936507787
31	0.1062837	0.3579866957199306
32	0.1005805	0.1493954153526414
33	0.0970331	0.07735904649026447
34	0.1016698	0.17961569916760978
35	0.0988816	0.11023260571404553
36	0.0940634	0.04159007061483143
37	0.1006973	0.1524364859850902
38	0.1052327	0.30984826998839243
39	0.0990434	0.11357091269222258
40	0.099034	0.11337481012055783
41	0.1012961	0.16877307114447337
42	0.0983548	0.0998991924629903
43	0.0975336	0.08535022942121302
44	0.1006797	0.15197524452768996
45	0.0987968	0.1085142802495554
46	0.0986665	0.10591544754844931
47	0.0978351	0.09047856871426684
48	0.1000153	0.13533127091552447
49	0.1012298	0.16690194416769374
50	0.1017487	0.18196985643014363
51	0.0990258	0.11320396033591709
52	0.0960168	0.06300918028832325
53	0.0976762	0.08774563655731207
54	0.1017538	0.18212281191549945
55	0.0990195	0.11307283585041486
56	0.1019883	0.1892593911406518
57	0.1016322	0.17850183461872454
58	0.1000484	0.13612559719450767
59	0.0969808	0.07656047331398101
60	0.1006275	0.15061350737745788
61	0.1012647	0.16788493922630407
62	0.1001727	0.1391407610855998
63	0.10183	0.184419540557218
64	0.0998377	0.13113041044415077
65	0.0960648	0.06363343859732981
66	0.0990184	0.1130499534039523
67	0.1012045	0.16619205824224897
68	0.1009517	0.15922333357082402
69	0.1002205	0.14031387865358377
70	0.0970816	0.07810566292504072
71	0.0968464	0.07453917225461149
72	0.0972681	0.08103162709645542
73	0.1013551	0.17045140355526014
74	0.0973809	0.08284419509490383
75	0.1008406	0.15623175897650055
76	0.1039296	0.25639619392478924
77	0.1005785	0.14934374927064037
78	0.0981686	0.0964376254043079
79	0.1027643	0.21434651570006955
80	0.0974057	0.08324708671949085
81	0.095241	0.0536038486740941
82	0.1010099	0.16080771547910883
83	0.1012293	0.16688789271263837
84	0.1010448	0.1617635095866813
85	0.0984698	0.10208625362209264
86	0.0993552	0.12022869962167737
87	0.105067	0.3026691993053232
88	0.0954068	0.055508563138655063
89	0.1023411	0.20038226312508903
90	0.1018907	0.18626440871496822
91	0.1026781	0.21144661385633698
92	0.1020769	0.19200887030235134
93	0.0991826	0.11650634816155986
94	0.0996587	0.12699969010696824
95	0.0990548	0.11380909838065928
96	0.10134169999999999	0.17006912726148726
97	0.0988291	0.10916626245199638
98	0.1014344	0.1727268984444812
99	0.1026036	0.20896330863099027
100	0.100026	0.13558765357196773
101	0.0966167	0.07118589518043507
102	0.1013385	0.1699779327348644
103	0.0954445	0.05594946020651148
104	0.0979681	0.09281844914038759
105	0.0957953	0.060193864298322186
106	0.0987979	0.10853643307417483
107	0.0933206	0.035254133819928424
108	0.0966261	0.07132064675964586
109	0.1019234	0.18726391505758208
110	0.1005131	0.1476617880048187
111	0.1010825	0.16280080910021838
112	0.0996856	0.12761389052351843
113	0.0977777	0.08948352856868974
114	0.0993007	0.11904338456198799
115	0.1015804	0.1769757557942816
116	0.102237	0.19705163462163044
117	0.0973961	0.08309094036323246
118	0.0977771	0.08947317428406494
119	0.0998142	0.1305822289634855
120	0.0986138	0.1048785008448154
121	0.1053505	0.3150200435365898
122	0.0989134	0.11088250510467651
123	0.0996149	0.12600455326322374
124	0.1029805	0.22174601029446817
125	0.1025488	0.20715022832561988
126	0.1059206	0.3408478459130816
127	0.0977735	0.08941106888136925
128	0.099158	0.11598328435582683
129	0.101728	0.1813500175318233
130	0.0976581	0.08743861244481246
131	0.1034277	0.2376295802018423
132	0.1002148	0.14017358895347537
133	0.0951492	0.052572982645750506
134	0.1024983	0.20548956988490383
135	0.1031109	0.2262967063440333
136	0.098657	0.10572792190988106
137	0.1005645	0.1489824692760989
138	0.1004791	0.1467931256660167
139	0.0951685	0.05278832159903517
140	0.0959257	0.061838341840017096
141	0.1021239	0.19347929395478378
142	0.0993511	0.12013920819638756
143	0.0995067	0.12357234005317319
144	0.0981289	0.0957121643716598
145	0.102174	0.1950558114911296
146	0.0989323	0.1112702002812392
147	0.1020479	0.19110570574030625
148	0.1036774	0.24684098333838891
149	0.1007094	0.15275420836948597
150	0.0978164	0.09015342538160077
151	0.1042678	0.2696094022373941
152	0.0957955	0.0601963584023626
153	0.1013322	0.1697985008747678
154	0.0991912	0.11668964537277353
155	0.0979125	0.09183441816394268
156	0.1048288	0.29254475004826636
157	0.1035262	0.24123374373381842
158	0.0974205	0.08348827902791686
159	0.0986776	0.10613489127351537
160	0.095725	0.05932249098458485
161	0.0958327	0.060661757393764046
162	0.0965791	0.07064897899682228
163	0.1047266	0.2882715289785746
164	0.0997017	0.12798260369385708
165	0.1001841	0.13941985263382975
166	0.1028161	0.21610291546971253
167	0.0954835	0.05640863290490513
168	0.1051665	0.3069666979931166
169	0.1011618	0.16499911563706082
170	0.1044744	0.2779076811804558
171	0.0988814	0.11022852786111152
