Dataset	Random-mean	P-value
0	0.1134623	2.444961253002882e-47
1	0.1160305	1.2765548198332366e-49
2	0.1144271	3.4222815870079985e-48
3	0.1124096	2.0663187659684974e-46
4	0.1080027	1.3735612865169818e-42
5	0.114112	6.511390874615115e-48
6	0.1205138	1.1369679089565615e-53
7	0.117291	9.451551574287739e-51
8	0.1152107	6.881724659689243e-49
9	0.1143121	4.328350963770119e-48
10	0.1120775	4.041584122054344e-46
11	0.1148618	1.4067002471901738e-48
12	0.1151487	7.814714903680921e-49
13	0.1153698	4.96512140196869e-49
14	0.1136626	1.626779802565846e-47
15	0.1137972	1.2368650588272912e-47
16	0.1100453	2.38756270360871e-44
17	0.1170802	1.462279032815905e-50
18	0.1101079	2.1071142664261022e-44
19	0.1144477	3.281232680498738e-48
20	0.1183342	1.0836860366687184e-51
21	0.1123261	2.446252208729671e-46
22	0.1165015	4.834834269391053e-50
23	0.1133286	3.2083362747717273e-47
24	0.1071572	7.245237209124727e-42
25	0.115062	9.334653006879039e-49
26	0.1172889	9.492751048850291e-51
27	0.112416	2.0397524942398714e-46
28	0.116922	2.0283583692477401e-50
29	0.1155926	3.1420843778337036e-49
30	0.1148548	1.427005929069564e-48
31	0.1139187	9.656684964103597e-48
32	0.1142194	5.2300510031280315e-48
33	0.1135719	1.956477572827633e-47
34	0.1140907	6.800513531632249e-48
35	0.114682	2.0323881679444973e-48
36	0.1148367	1.4808764235694618e-48
37	0.1141928	5.521806167815457e-48
38	0.1106521	7.097739240651695e-45
39	0.1119937	4.7861716379415135e-46
40	0.1157242	2.3974261672963456e-49
41	0.1147688	1.7016769856595803e-48
42	0.1117182	8.340345564057801e-46
43	0.1107425	5.92214384690754e-45
44	0.1133922	2.8193866495434e-47
45	0.1128425	8.6027637345574925e-47
46	0.1158819	1.7333115062892962e-49
47	0.1136151	1.7918691607228012e-47
48	0.1058838	8.721708955149952e-41
49	0.1215681	1.2356875544125897e-54
50	0.1203078	1.7522152028750867e-53
51	0.1156461	2.814946254012103e-49
52	0.1130675	5.451295211693556e-47
53	0.1175766	5.229168588115484e-51
54	0.1087596	3.0773454140472824e-43
55	0.1141723	5.757684790913768e-48
56	0.1196143	7.494811607191073e-53
57	0.1108344	4.9259755997534397e-45
58	0.1104521	1.0591638249618692e-44
59	0.1116483	9.601147507310143e-46
60	0.1168705	2.2562426273268576e-50
61	0.1122215	3.0219176265809884e-46
62	0.1151939	7.122962501471009e-49
63	0.1160028	1.351475923367356e-49
64	0.1151448	7.877453242463557e-49
65	0.1090986	1.5712740836683382e-43
66	0.1118756	6.073329917162453e-46
67	0.1158149	1.9894759710152467e-49
68	0.1140517	7.363484597966244e-48
69	0.1163914	6.067802795665213e-50
70	0.1149281	1.2281140764286483e-48
71	0.1129681	6.669012637466014e-47
72	0.1102173	1.6935771090868574e-44
73	0.1216103	1.1304308236357854e-54
74	0.113332	3.1862506877664073e-47
75	0.1121796	3.288769527790085e-46
76	0.112242	2.8993384262663693e-46
77	0.1137177	1.454193024648892e-47
78	0.1188209	3.931630578456604e-52
79	0.1167921	2.6531317928104443e-50
80	0.1154671	4.066079003426756e-49
81	0.1143577	3.943497917275493e-48
82	0.1155166	3.673036182390308e-49
83	0.1128856	7.883182246913759e-47
84	0.1170668	1.5033904354720238e-50
85	0.1178461	2.9891528709962834e-51
86	0.1098893	3.259145447618872e-44
87	0.1117068	8.534082019093143e-46
88	0.114976	1.1133395027116817e-48
89	0.1175225	5.849976033168969e-51
90	0.10993699999999999	2.9634127504928896e-44
91	0.1159517	1.5013862588631132e-49
92	0.1159807	1.4143841873684467e-49
93	0.113177	4.3650398830320407e-47
94	0.1148213	1.5283052612370666e-48
95	0.1123077	2.5389260129689284e-46
96	0.1104215	1.126014244847131e-44
97	0.1182263	1.3564241852587613e-51
98	0.1098024	3.875576417444516e-44
99	0.1150815	8.968939193290736e-49
100	0.1128407	8.634201129308676e-47
101	0.1126791	1.1977990433317706e-46
102	0.1088826	2.411705402770126e-43
103	0.1143412	4.078644814380927e-48
104	0.1122998	2.5797820553855122e-46
105	0.1147561	1.7464826608141698e-48
106	0.1134923	2.300286048297439e-47
107	0.1154863	3.908876822977807e-49
108	0.1110246	3.363709543100831e-45
109	0.1131197	4.903411544702231e-47
110	0.1172272	1.078658821704434e-50
111	0.1102273	1.6600798898186946e-44
112	0.1155049	3.7623722196201586e-49
113	0.115566	3.3185873435070657e-49
114	0.1137389	1.3927663020281477e-47
115	0.1216918	9.518165632285059e-55
116	0.1097919	3.9575280732335607e-44
