Dataset	Random-mean	P-value
0	0.09809873	5.71711481401591e-08
1	0.09968542	2.586521660465247e-07
2	0.09964071	2.481164121279947e-07
3	0.09679266	1.5674224719050045e-08
4	0.09663276	1.3335324273806971e-08
5	0.09810834	5.770817880751173e-08
6	0.1014094	1.2325342544089335e-06
7	0.09928466	1.7781789539730896e-07
8	0.09802987	5.346258091457707e-08
9	0.10088821	7.75493985173731e-07
10	0.10206988	2.193175010536088e-06
11	0.10064864	6.251518426208605e-07
12	0.1001331	3.910531858208185e-07
13	0.0976845	3.811676655755078e-08
14	0.10080851	7.219694261543298e-07
15	0.09936196	1.9121189840826817e-07
16	0.09987612	3.086601967719626e-07
17	0.09913986	1.55132609974894e-07
18	0.09756325	3.382184653873313e-08
19	0.09843037	7.882604239693437e-08
20	0.09851212	8.528143719903558e-08
21	0.09779518	4.249689400779439e-08
22	0.10098387	8.448052281407029e-07
23	0.09731841	2.6535619433842432e-08
24	0.09954397	2.2672292150212964e-07
25	0.09989049	3.127861257359118e-07
26	0.09930235	1.808004568021871e-07
27	0.10000169	3.46568941138149e-07
28	0.10079553	7.135972360813188e-07
29	0.09941169	2.003400090915475e-07
30	0.10031143	4.603374214331815e-07
31	0.09931241	1.8251814833219685e-07
32	0.10006324	3.667585649335885e-07
33	0.09740772	2.899653394248538e-08
34	0.098925	1.2655855059171067e-07
35	0.0986011	9.289073041144183e-08
36	0.10138335	1.2045354720414678e-06
37	0.09948058	2.1368529019941108e-07
38	0.10082481	7.326174488210665e-07
39	0.10140061	1.223017257551799e-06
40	0.09922841	1.6864747561180077e-07
41	0.09851864	8.58178268129075e-08
42	0.09942617	2.0307627148521164e-07
43	0.09918335	1.6163357193977674e-07
44	0.09788851	4.6567226915730564e-08
45	0.09861043	9.37257495123617e-08
46	0.09917176	1.5987572379643072e-07
47	0.09812754	5.879583351244405e-08
48	0.10112284	9.562475406029934e-07
49	0.09878915	1.1120067948573968e-07
50	0.09751175	3.2143468455286445e-08
51	0.09834886	7.286287373817141e-08
52	0.09932924	1.8542719220148568e-07
53	0.09853434	8.71229078415183e-08
54	0.09757293	3.414669089713482e-08
55	0.10001753	3.51659556574541e-07
56	0.09725763	2.4978296914257584e-08
57	0.10014477	3.9526043410774634e-07
58	0.09832373999999999	7.111509806404115e-08
59	0.09926188	1.740473047089218e-07
60	0.09835223	7.310049748105041e-08
61	0.09655009	1.2263120311512583e-08
62	0.09953798	2.254587078517336e-07
63	0.09852772	8.657028100644313e-08
64	0.10119547	1.0200048340664035e-06
65	0.09778335	4.200633028778983e-08
66	0.09927657	1.7646984757624318e-07
67	0.09995082	3.306980308154411e-07
68	0.09744468	3.0078653155395506e-08
69	0.09972635	2.686759719351385e-07
70	0.1004629	5.283801827465386e-07
71	0.10087923	7.692769099333574e-07
72	0.09873138	1.052322078952737e-07
73	0.09799485	5.166724732244174e-08
74	0.09984558	3.0006569111951915e-07
75	0.09983217	2.963654735445626e-07
76	0.09819597	6.28365973702819e-08
77	0.09992137	3.2183377209029577e-07
78	0.1009744	8.376855276118925e-07
79	0.10003835999999999	3.5846405484444207e-07
80	0.09839521	7.61978509651845e-08
81	0.098983	1.337247618523492e-07
82	0.09903794	1.4087476167870953e-07
83	0.10008138	3.7292279687895255e-07
84	0.09861402	9.404898480818986e-08
85	0.09985593	3.029520940758387e-07
86	0.10043199	5.137494896148184e-07
87	0.09882551	1.1512417595142188e-07
88	0.09987001	3.069218892865427e-07
89	0.09888823	1.2220980831823594e-07
90	0.09809848	5.7157242496486785e-08
91	0.09889222	1.2267459952955256e-07
92	0.10079049	7.1037173537279e-07
93	0.09911792	1.519498796695249e-07
94	0.09872497	1.0458943985827092e-07
95	0.09919928	1.6408025904358332e-07
96	0.09686763	1.6903952352329365e-08
97	0.09820639	6.347508666551764e-08
98	0.10146212	1.2911306566544071e-06
99	0.09857668	9.073920729874717e-08
100	0.0997467	2.7379866112937077e-07
101	0.10056847	5.814481866749898e-07
102	0.09870184	1.023015734580072e-07
103	0.0995416	2.262219048657711e-07
104	0.09691102	1.7658055486284612e-08
105	0.09895886	1.306955775596482e-07
106	0.10190007	1.893358017391224e-06
107	0.09835437	7.325178242289857e-08
108	0.09938493	1.953769053673255e-07
109	0.09740142	2.8815898033668248e-08
110	0.10158753	1.4415114159308122e-06
111	0.09976212	2.7774315779511927e-07
112	0.09607921	7.581079245561038e-09
113	0.09759535	3.491075876528412e-08
114	0.09966764	2.544115042962343e-07
115	0.10225829	2.579269339861891e-06
116	0.10077296	6.992621610643954e-07
117	0.0991872	1.6222163267910284e-07
118	0.09691541	1.7736151368229157e-08
119	0.09753527	3.289968639267311e-08
120	0.09780094	4.2737759110412824e-08
121	0.10094481	8.158105249026266e-07
122	0.09864278	9.667780026765475e-08
123	0.09822385	6.455910228629715e-08
124	0.09937906	1.9430425112327228e-07
125	0.10096975	8.342108167744441e-07
126	0.09665885	1.3692266114275122e-08
127	0.09835613	7.337643140787061e-08
128	0.09756855	3.399933156897971e-08
129	0.0998641	3.0524949784013316e-07
