Dataset	Random-mean	P-value
0	0.00875189	0.7948856928080981
1	0.00856381	0.8949382293897442
2	0.00829569	0.9598852491629808
3	0.00826016	0.9406423534608332
4	0.00896475	0.6856788519439274
5	0.00861336	0.8683474879999626
6	0.00838384	0.992295812828113
7	0.00821384	0.9156093992152343
8	0.00953543	0.4279513215316637
9	0.0087006	0.8219092886745846
10	0.00829891	0.9616305148705931
11	0.00830622	0.9655932641741138
12	0.00872928	0.806770100258944
13	0.00840104	0.9829631348259972
14	0.008177	0.8957582662039932
15	0.00870678	0.818641247837515
16	0.00903622	0.6503146968117652
17	0.00857428	0.8893086542629872
18	0.007654	0.626479509086532
19	0.00859337	0.8790588066727638
20	0.00884403	0.7469732858877545
21	0.00905083	0.643178421450767
22	0.00828919	0.9563627929261153
23	0.00862203	0.8637092086408893
24	0.00855192	0.9013377404540435
25	0.00813136	0.871257051468849
26	0.00825008	0.9351888955953448
27	0.00886264	0.737407399228162
28	0.00912493	0.6075011344494953
29	0.00847309	0.9439091336320646
30	0.00852233	0.9172908921823395
31	0.00873564	0.8034224666970013
32	0.00879283	0.7734892660836618
33	0.00867248	0.8368177247847097
34	0.0080807	0.8442061797074772
35	0.00836648	0.9982836261959531
36	0.00914206	0.5993810458149526
37	0.00847211	0.9444396411769781
38	0.00857179	0.8906469969967992
39	0.00801043	0.8069935532352777
40	0.00885326	0.742223905268292
41	0.00800641	0.8048770290275739
42	0.00828916	0.9563465373624889
43	0.00852277	0.9170534097145637
44	0.00839716	0.9850682549378431
45	0.00770256	0.6500671373290241
46	0.00870836	0.8178062335390536
47	0.00843279	0.9657427461101671
48	0.00744994	0.5316907047392729
49	0.00887175	0.7327394052435567
50	0.00814915	0.8807939868117617
51	0.00853239	0.9118630700489763
52	0.00782875	0.7129780411076295
53	0.00836081	0.995206737372334
54	0.00825684	0.9388458541455845
55	0.00865126	0.8481072989944224
56	0.00851829	0.9194717560874084
57	0.00869445	0.8251645428868317
58	0.00800877	0.8061193929848753
59	0.00809894	0.8539263141596987
60	0.00771258	0.654979355321832
61	0.00905747	0.6399459249987851
62	0.00911766	0.6109621208434992
63	0.00825744	0.9391704998729947
64	0.00835804	0.9937035890697619
65	0.00918926	0.577266140228698
66	0.00877204	0.7843342898605392
67	0.00843032	0.9670819405921391
68	0.00804877	0.8272485833773063
69	0.00839879	0.9841838739285848
70	0.00817495	0.894655431120887
71	0.00928983	0.5314747014624612
72	0.00832522	0.9758968997829437
73	0.00909107	0.6236945740102537
74	0.00784981	0.7236851678488316
75	0.00830384	0.9643029684495381
76	0.00838294	0.9927841908527388
77	0.0086824	0.8315514170470293
78	0.00863753	0.8554288353552919
79	0.00810212	0.8556232639688277
80	0.0084285	0.9680687752301178
81	0.00886006	0.7387311742865187
82	0.00848177	0.9392114677930437
83	0.00823133	0.9250531122610319
84	0.0086436	0.852190424160046
85	0.00853726	0.9092369500291295
86	0.008424010000000001	0.970503535246509
87	0.008390710000000001	0.9885679692607501
88	0.00920152	0.5715855408344286
89	0.00844195	0.9607772159001429
90	0.00828095	0.9518986384205731
91	0.00832916	0.978034110249737
92	0.00747516	0.5430007158507197
93	0.0091688	0.5868050680742309
94	0.00863726	0.855572940425824
95	0.00867064	0.837795353716216
96	0.00887218	0.7325193149359414
97	0.00908227	0.6279335950252429
98	0.00807326	0.8402481172237595
99	0.00806729	0.837075011081304
100	0.00841182	0.9771150429874981
101	0.00843897	0.9623924815188378
102	0.00915165	0.5948567457746854
103	0.00800401	0.8036141142920372
104	0.00820563	0.911180446788477
105	0.00827167	0.9468728646238602
106	0.00939337	0.48633941573966966
107	0.00915621	0.5927109600877527
108	0.00805376	0.8298936020992844
109	0.00866977	0.8382576896783646
110	0.00877661	0.7819466833885746
111	0.00868162	0.8319652305396288
112	0.00866091	0.8429692367206659
113	0.00883864	0.7497512330446936
114	0.00905838	0.6395034485995033
115	0.00869986	0.822300816390319
116	0.00871713	0.8131751666366684
117	0.00861068	0.869782162339932
118	0.00835349	0.9912345698495223
119	0.00877015	0.7853223208994461
120	0.00886605	0.7356589562850356
121	0.0095817	0.40985495176999165
122	0.00911876	0.6104378879908907
123	0.00841095	0.9775869717762082
124	0.00846261	0.9495835612067384
125	0.00879018	0.7748692154404221
126	0.00870432	0.8199417435446722
127	0.00845493	0.9537435643708426
128	0.00847426	0.9432758052562356
129	0.00775151	0.6742052283993084
130	0.00817785	0.8962155986297528
131	0.00855972	0.8971388235110228
132	0.00836577	0.9978983344233289
133	0.00837014	0.9997302174642744
134	0.00988611	0.302546616360411
135	0.00899631	0.6699716663872539
136	0.00828611	0.9546939845417004
137	0.00877649	0.7820093514388595
138	0.00842535	0.9697768732038974
139	0.00864266	0.8526917624479424
140	0.008663	0.841857307713981
141	0.00825417	0.9374013049339537
142	0.00833792	0.982786421553351
143	0.0075837	0.5930045181517724
144	0.00794326	0.7718260981679607
145	0.00805169	0.8287961335451057
146	0.00998726	0.27146477527378643
147	0.00800607	0.8046980849973173
148	0.00735501	0.4902188396341399
149	0.00865957	0.8436823133908383
150	0.0089864	0.6748886454210793
151	0.00849229	0.9335208394465457
152	0.00864969	0.8489438507148315
153	0.00792842	0.7641166892867359
154	0.00860977	0.8702694071830751
155	0.00900418	0.6660769198676902
156	0.00844266	0.9603923942885267
157	0.00788141	0.7398525190917273
158	0.00830667	0.9658372379049341
159	0.00817899	0.8968290163583473
160	0.00902119	0.6576898043708241
161	0.00831192	0.9686838289254842
162	0.00855873	0.8976716055395854
163	0.00812555	0.8681463928903251
164	0.00880867	0.7652559116573251
165	0.00879754	0.7710383741478584
166	0.00919519	0.5745151819584591
167	0.00833266	0.979932780503753
168	0.00742798	0.521941049768996
169	0.00752024	0.5635116785502847
170	0.007984400000000001	0.7933145752223025
171	0.00895181	0.6921590398537798
172	0.0077063900000000005	0.6519429775336212
173	0.00795001	0.7753402725963903
174	0.00955278	0.42111167256797943
175	0.00783847	0.7179129006575181
176	0.00832789	0.9773451944582785
177	0.0083354	0.9814192481344959
178	0.00841828	0.9736110983300594
179	0.0095602	0.4182063278240048
180	0.00811579	0.8629255407780393
181	0.00870589	0.8191116948494777
182	0.0088723	0.7324578983186124
183	0.00934023	0.5092415040452241
184	0.0089004	0.7181242244683529
185	0.00861119	0.8695091127063431
186	0.00814909	0.8807617918255286
187	0.00825548	0.9381100282937467
188	0.00813394	0.872639019759615
189	0.00873541	0.8035434663499125
190	0.00888037	0.7283315898492455
191	0.00748605	0.5479212402872679
192	0.0081868	0.9010331091020991
193	0.00871395	0.814853643106647
194	0.00849935	0.9297037339640669
195	0.00884518	0.746381013242051
196	0.00830772	0.96640652236898
197	0.00887434	0.7314140788458018
198	0.00868055	0.8325329736909322
199	0.00903646	0.6501972061315666
200	0.00848797	0.9358572801353696
201	0.00905246	0.6423842717903652
202	0.00875744	0.7919756305562287
203	0.00737558	0.4990547393412922
204	0.00848482	0.9375612850549753
205	0.00838555	0.991367902703199
206	0.0081421	0.8770124416012995
207	0.00871937	0.8119933591524777
208	0.00784442	0.7209395714937784
209	0.00892316	0.7065866295343748
210	0.00851758	0.919855089926483
211	0.00789131	0.744941792057306
212	0.0088405	0.7487922395985869
213	0.00804399	0.8247167181055145
214	0.00865507	0.8460779104749665
215	0.00890205	0.7172855925104304
216	0.00840312	0.9818346648434495
217	0.00848418	0.9379075308663885
218	0.00886153	0.7379768349374811
219	0.00861788	0.8659287998245153
220	0.0082025	0.9094926627098836
221	0.00935186	0.5041813208010961
222	0.00849942	0.9296658952762017
223	0.00812235	0.8664339914720549
224	0.00789204	0.745317506938569
225	0.00820738	0.9121242716151199
226	0.00842068	0.9723094496372683
227	0.00793465	0.7673503822625118
228	0.00815795	0.8855180287517244
229	0.0077265	0.6618283885603256
230	0.00798951	0.7959950432093508
231	0.00800339	0.8032879446757302
232	0.00753171	0.5687895262965315
233	0.00832689	0.9768027529712558
234	0.00876895	0.7859498222647368
235	0.00870673	0.8186676757117026
