Dataset	Random-mean	P-value
0	0.1508222	0.05193242970941255
1	0.1512078	0.04781949556087895
2	0.1557229	0.016775778075045707
3	0.1463899	0.12408470444684509
4	0.1477014	0.09731647424738284
5	0.1500977	0.06046329404740375
6	0.1520677	0.03962713947373045
7	0.1555413	0.017548651169341466
8	0.1534701	0.02882912013214982
9	0.1516775	0.0431835026496494
10	0.1486	0.0818065110927062
11	0.1508922	0.05116448633014467
12	0.1523946	0.03684249095681026
13	0.1510043	0.04995453985488036
14	0.1537943	0.026729819401984125
15	0.1509695	0.05032755203388832
16	0.1482258	0.08800196673374226
17	0.1465506	0.12052407511212523
18	0.1491662	0.0731107829229035
19	0.1575487	0.010521903992840321
20	0.1536471	0.02766600144388176
21	0.152713	0.034292574490204904
22	0.1529896	0.0322016006903974
23	0.1488069	0.078536173447054
24	0.1592994	0.006571955369172238
25	0.1602599	0.005027161898298301
26	0.1477132	0.09709851832491766
27	0.1534909	0.02869028461682102
28	0.1550139	0.01997329917592317
29	0.1544203	0.023048324301064318
30	0.1514337	0.045539982994093064
31	0.1527704	0.03384934102564477
32	0.155587	0.017351266421267823
33	0.1487363	0.07963990636288895
34	0.1515662	0.044246157559642556
35	0.1453258	0.1497744311815741
36	0.1534305	0.029095044635325498
37	0.1491999	0.07261807786859566
38	0.1515671	0.04423747674959138
39	0.1493162	0.07093861494722789
40	0.1548591	0.020738484489602783
41	0.1507195	0.053076585283000355
42	0.148275	0.08716635204198972
43	0.1548072	0.021000700928411862
44	0.1502496	0.05858420986088032
45	0.1488871	0.07729752755470608
46	0.1460631	0.13157886968484203
47	0.1516106	0.04381961848120944
48	0.152328	0.037395856564340656
49	0.1522362	0.03817021379200547
50	0.1496828	0.06585236196416704
51	0.1568084	0.012750780646265876
52	0.1516925	0.04304195416851357
53	0.1517916	0.04211663232643674
54	0.1530738	0.03158723192060413
55	0.1561174	0.015199253322651263
56	0.1504853	0.055764871923336026
57	0.1530085	0.03206280993574062
58	0.1598208	0.005687159891213569
59	0.1480952	0.09025151480682157
60	0.1497423	0.06505597811306253
61	0.1561022	0.015257485479650416
62	0.1516628	0.04332260246751405
63	0.14793	0.09316322393187647
64	0.150973	0.05028993093269477
65	0.1479457	0.09288329660061367
66	0.1472659	0.10563835127724096
67	0.1507537	0.052693249521655945
68	0.1490186	0.07530113804059049
69	0.149572	0.06735683503359466
70	0.1497457	0.06501071200026469
71	0.1494094	0.06961588896541775
72	0.1474341	0.1023595604028506
73	0.1511176	0.04875616362006853
74	0.1565515	0.013616907448754385
75	0.1517138	0.042841630763956993
76	0.1483288	0.08625996897265681
77	0.1521227	0.0391464699144256
78	0.1520594	0.03970011108374295
79	0.1530534	0.03173514903570027
