Dataset	Random-mean	P-value
0	0.0381546	0.012122671363643945
1	0.0404949	0.02498587844941637
2	0.0395759	0.018951371978409747
3	0.0437324	0.06123782617702111
4	0.0411282	0.030058077414187305
5	0.0439445	0.06467135061054759
6	0.0416736	0.03511396838531354
7	0.0390935	0.016327614512264166
8	0.0394445	0.0182023872330633
9	0.0386952	0.014408007689905
10	0.0394465	0.018213589739392064
11	0.0426807	0.04637247313003074
12	0.0400776	0.022065110420343315
13	0.0396164	0.01918760515894023
14	0.043092	0.05177719031303293
15	0.0376773	0.010378822003573164
16	0.0384385	0.013279203411806152
17	0.0394709	0.018350748252182043
18	0.0426417	0.04588564652735987
19	0.0411437	0.030192603288440846
20	0.0423128	0.04194914790326247
21	0.0415575	0.03398063730139272
22	0.0424252	0.04326092670397229
23	0.040463	0.024751320169500907
24	0.0384694	0.013410800749306907
25	0.0365629	0.007147870239968141
26	0.0405386	0.025310331104746973
27	0.0410595	0.029468021972293767
28	0.0436867	0.060518188470104775
29	0.0380607	0.01176033578622028
30	0.042853	0.048575716982937174
31	0.0393109	0.017467620687110545
32	0.0381494	0.012102349519348913
33	0.0390388	0.01605130353693783
34	0.0413145	0.031709658443589105
35	0.0387758	0.014779523850362342
36	0.0407616	0.02702351454049871
37	0.0420837	0.03937963848541519
38	0.0393433	0.017643376944959675
39	0.0417233	0.035608920467765474
40	0.0411319	0.03009014304002824
41	0.0421559	0.040174558097453544
42	0.0421948	0.04060847182959395
43	0.0411439	0.030194342489194365
44	0.040628	0.025985486759425063
45	0.0421195	0.03977210658469833
46	0.0364499	0.006877037217950375
47	0.0383105	0.012746181569089946
48	0.0406585	0.02621936836760879
49	0.0392652	0.017222333563392783
50	0.0435833	0.05891585121502067
51	0.0395777	0.01896181685403714
52	0.038795	0.01486926219379059
53	0.0388641	0.015196221437331955
54	0.0434709	0.05721424888838079
55	0.0395234	0.018648939936423168
56	0.0407587	0.02700060711219524
57	0.0415029	0.033458577707187194
58	0.0422457	0.041182248856417976
59	0.0406977	0.02652263981762289
60	0.0378015	0.010809619638735671
61	0.0420846	0.03938946447193197
62	0.0407954	0.02729174703343592
63	0.0395995	0.01908871701019501
64	0.038792	0.0148552089362821
65	0.0374379	0.009591423458632514
66	0.0405324	0.025264077604010126
67	0.0385803	0.01389266522520104
68	0.0397939	0.0202536362339347
69	0.0399073	0.02096149554351684
70	0.0388428	0.01509476657049268
71	0.0397942	0.020255480956579357
72	0.0390572	0.016143785765021186
73	0.0407938	0.027278997912087575
74	0.0404452	0.024621270860770435
75	0.0397866	0.020208793240747147
76	0.0401527	0.02256766905627023
77	0.0424786	0.04389621108550651
78	0.0385244	0.013647895570576395
79	0.0417684	0.03606321240643596
80	0.0401351	0.022449006216731394
81	0.0405665	0.02551938193568247
82	0.0437844	0.06206529435976138
83	0.0415152	0.03357558056717387
84	0.0431231	0.05220651085999973
85	0.0411935	0.030628336900340808
86	0.0387157	0.014501708756831135
87	0.0420869	0.03941458480470148
88	0.0402025	0.02290639594677949
89	0.0400447	0.02184803964909285
90	0.0391953	0.016853014196742795
91	0.0385237	0.013644854834815303
92	0.0401446	0.022512989484158273
93	0.0421663	0.040290178121487115
94	0.0391094	0.016408713385739893
95	0.0383117	0.012751089208627312
96	0.0386729	0.014306687290158562
97	0.036701	0.007491869766188672
98	0.0429661	0.050069336489913276
99	0.0422047	0.040719535803877625
100	0.0391057	0.016389809723371514
101	0.0400201	0.021686950553428844
102	0.0393972	0.0179392046907492
103	0.0420353	0.038854282101425906
104	0.0411937	0.030630097689692094
105	0.0404246	0.02447150537451887
106	0.0394452	0.018206307422286638
107	0.0383735	0.013006109350273708
108	0.0372409	0.00898398799513119
109	0.0394653	0.018319189379330657
110	0.0387316	0.014574754637417522
111	0.0414942	0.033376030822527256
112	0.0427385	0.0471019860578485
113	0.040449	0.024648984276679928
114	0.0413958	0.03245448977776628
115	0.0363963	0.006751831634882772
116	0.0383482	0.012901166280155769
117	0.0426076	0.04546352774488693
118	0.0411415	0.030173477773742744
119	0.0398926	0.020868533573936716
120	0.0395636	0.018880133517912075
121	0.0427459	0.04719607882994117
122	0.0408688	0.0278821798202101
123	0.0403017	0.023594339578346845
124	0.0374386	0.00959364575728029
125	0.0395299	0.018686152904804246
126	0.0388248	0.015009496671462197
127	0.0407208	0.02670277178463043
128	0.0410991	0.02980691015427637
129	0.0407486	0.026920957167549116
130	0.0407713	0.02710025815790295
131	0.0372869	0.009122659476904292
132	0.0405504	0.025398564914028476
133	0.037662	0.010326826236654495
134	0.0422462	0.04118791913690878
135	0.0415815	0.034212313051338615
136	0.0414218	0.03269583754471709
137	0.0436997	0.0607221809057407
138	0.0391201	0.016463488805548782
139	0.0440553	0.06652739557223204
140	0.0397467	0.01996522351489156
141	0.0394107	0.018013977373379893
142	0.0385843	0.013910328057371524
143	0.0396555	0.01941811567157543
144	0.0397282	0.01985316432701688
145	0.0396683	0.01949410198579605
146	0.0395804	0.018977493626776143
147	0.039266	0.017226601254596532
148	0.0435672	0.05866956258707877
149	0.0393786	0.017836630961652035
150	0.0379458	0.011330085774377326
151	0.0420261	0.0387550988878994
152	0.0390061	0.015888097982525957
153	0.0393296	0.017568871578148428
154	0.0392951	0.017382471815189586
155	0.0396121	0.019162401795791505
156	0.0414341	0.03281054931515735
157	0.042277	0.04153848868719295
158	0.0401746	0.022716086027953743
159	0.0417195	0.03557086757946007
160	0.0445328	0.07503582812677483
161	0.0401579	0.022602832933120657
