Dataset	Random-mean	P-value
0	0.1278054	8.740099770050194e-05
1	0.1268314	5.6392667313208026e-05
2	0.1272748	6.892667281877648e-05
3	0.1312221	0.00037565721061673445
4	0.1251873	2.6315679917559694e-05
5	0.1275772	7.894416563097299e-05
6	0.1260985	4.0288869269279216e-05
7	0.1284807	0.00011773684441461287
8	0.1279937	9.501808965640115e-05
9	0.12527	2.736263771062125e-05
10	0.1235023	1.1701672334852184e-05
11	0.1270461	6.216425440732478e-05
12	0.1276304	8.084342622661108e-05
13	0.1270286	6.16735970191349e-05
14	0.1295691	0.0001883994583831778
15	0.1284973	0.00011859515465423686
16	0.1276712	8.232924571271556e-05
17	0.1293004	0.00016794961430503105
18	0.1278203	8.798200790308454e-05
19	0.1255486	3.1189498865580934e-05
20	0.1285155	0.0001195429880560486
21	0.1295482	0.00018672829226884643
22	0.1265098	4.8690202100688916e-05
23	0.1274452	7.441263818979613e-05
24	0.126024	3.892274174513494e-05
25	0.1276474	8.145940386512709e-05
26	0.1235715	1.2104742379196265e-05
27	0.1303578	0.0002628103819142393
28	0.1296781	0.00019734586980200134
29	0.1260595	3.956812587258344e-05
30	0.129576	0.0001889542696603221
31	0.1226055	7.510840156374367e-06
32	0.1286078	0.0001244610796724978
33	0.1268464	5.677877359296284e-05
34	0.1304586	0.00027410263766607665
35	0.1282634	0.000107029155610705
36	0.1293328	0.00017029957479825937
37	0.1285048	0.00011898488177315394
38	0.1255552	3.128606217474928e-05
39	0.1299126	0.00021796690569082376
40	0.131119	0.0003601340283100257
41	0.1258955	3.666935756866911e-05
42	0.1267895	5.5327306323733544e-05
43	0.1277911	8.68468019578653e-05
44	0.1281579	0.00010216908514321232
45	0.1315052	0.0004215668754201207
46	0.1292778	0.00016632858096844922
47	0.1259991	3.8476052456572976e-05
48	0.1301568	0.00024158558442707666
49	0.1277524	8.536362617413261e-05
50	0.1292559	0.00016477183951022636
51	0.1236598	1.2638374473853326e-05
52	0.1261248	4.0781939729354175e-05
53	0.128661	0.0001273819847995333
